student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,guardian,travel_time,study_time,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade,school_encoded,sex_encoded,address_type_encoded,family_size_encoded,parent_status_encoded,mother_education_higher education,mother_education_none,mother_education_primary education (4th grade),mother_education_secondary education,father_education_higher education,father_education_none,father_education_primary education (4th grade),father_education_secondary education,mother_job_health,mother_job_other,mother_job_services,mother_job_teacher,father_job_health,father_job_other,father_job_services,father_job_teacher,school_choice_reason_home,school_choice_reason_other,school_choice_reason_reputation,guardian_mother,guardian_other,travel_time_30 min. to 1 hour,travel_time_<15 min.,travel_time_>1 hour,study_time_5 to 10 hours,study_time_<2 hours,study_time_>10 hours,school_support_encoded,family_support_encoded,extra_paid_classes_encoded,activities_encoded,nursery_school_encoded,higher_ed_encoded,internet_access_encoded,romantic_relationship_encoded
574,MS,F,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,at_home,course,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,1,0,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1,0,1,1,1,0,0
575,MS,M,20,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,other,15 to 30 min.,<2 hours,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,1,1,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0,1,1
576,MS,F,18,Rural,Greater than 3,Apart,higher education,secondary education,services,services,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0,1,0,0,1,1,1,0
577,MS,M,18,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,1,1,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,1,1,0
578,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,home,other,30 min. to 1 hour,2 to 5 hours,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,1,1,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,0,0,0,0,1,1,1,0
579,MS,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,health,other,course,mother,15 to 30 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,1,1,1,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
580,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),secondary education,at_home,services,course,mother,<15 min.,<2 hours,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,1,1,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,1,1
581,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,other,30 min. to 1 hour,<2 hours,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,1,1,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,0,1,0,0,1,1,1,0
582,MS,F,18,Urban,Greater than 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,course,mother,15 to 30 min.,2 to 5 hours,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0
583,MS,F,19,Urban,Less than or equal to 3,Apart,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,1,0,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1,0,0,1,0,0,0
584,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,other,mother,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0,0,1,0,1,1
585,MS,F,17,Rural,Greater than 3,Living together,none,none,at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,1,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,1,1,1,0
586,MS,F,17,Rural,Less than or equal to 3,Apart,secondary education,primary education (4th grade),other,at_home,course,other,15 to 30 min.,5 to 10 hours,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,1,0,0,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,1,0,1,0,0,0
587,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,services,home,mother,<15 min.,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1,1,0,1,1,1,1,0
588,MS,F,18,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,mother,<15 min.,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,1,0,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
589,MS,F,17,Urban,Greater than 3,Living together,higher education,primary education (4th grade),health,at_home,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,1,0,1,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1,0,0,1,1,0,1
590,MS,F,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,other,course,father,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0,0,1,1,1,0
591,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,mother,30 min. to 1 hour,2 to 5 hours,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,1,0,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,1,1,1,0,1
592,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,at_home,reputation,father,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,1,1,0
593,MS,F,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,1,1,1,0
594,MS,F,18,Urban,Less than or equal to 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,1,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,0,0,1,1,1,0
595,MS,F,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,0,0,0,1,0,1,1,0
596,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,services,other,reputation,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,1,1,1,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,0,1,0,1,1,1,1,0
597,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,1,0,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
598,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,mother,30 min. to 1 hour,2 to 5 hours,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,1,1,1,0,1
599,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,home,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,1,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0
600,MS,M,18,Rural,Greater than 3,Living together,higher education,higher education,at_home,services,other,mother,30 min. to 1 hour,<2 hours,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,1,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0,1,1,1,1,1,1,1
601,MS,M,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,other,father,30 min. to 1 hour,<2 hours,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,1,1,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0,0,0,0,0,0,0,0
602,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,1,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0,1,1,1
603,MS,F,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,1,1,1
604,MS,F,18,Rural,Less than or equal to 3,Apart,higher education,5th to 9th grade,teacher,other,reputation,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,1,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,0,0,0,1,1,1,1,1
605,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,mother,30 min. to 1 hour,2 to 5 hours,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10,1,0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,0,1,0,0,0
606,MS,F,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,other,father,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0,1,0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0,0,0
607,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,other,course,father,15 to 30 min.,>10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,1,1,1
608,MS,F,17,Rural,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),services,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,1,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1
609,MS,F,18,Urban,Less than or equal to 3,Apart,primary education (4th grade),primary education (4th grade),at_home,services,course,mother,<15 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11,1,0,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,0,1,1,0,1
610,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,at_home,at_home,course,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,0
611,MS,F,19,Rural,Greater than 3,Apart,primary education (4th grade),primary education (4th grade),at_home,at_home,course,other,15 to 30 min.,2 to 5 hours,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,1,0,0,1
612,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,home,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,1,1,1
613,MS,M,17,Rural,Greater than 3,Living together,higher education,secondary education,services,other,home,mother,15 to 30 min.,2 to 5 hours,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,1,1,0,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0,1,1,1,0,1,1,1
614,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,father,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,1,1,0,1
615,MS,F,17,Rural,Greater than 3,Living together,higher education,higher education,teacher,services,other,father,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,1,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,1,1,1,0
616,MS,F,17,Urban,Less than or equal to 3,Apart,secondary education,5th to 9th grade,services,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15,1,0,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,0,0,1,1,0,1
617,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,services,home,father,15 to 30 min.,<2 hours,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,1,1,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1,1,1
618,MS,F,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18,1,0,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,1,1,0
619,MS,F,18,Rural,Less than or equal to 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,course,mother,30 min. to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15,1,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,0,1,1,0,1
620,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,1
